headline,extracted_text,link,sources,category,timestamp,keywords
Pupuk Indonesia Tambah Kapasitas Gudang di Pati,"['jpnn.com , PATI - PT Pupuk Indonesia (Persero) melakukan peningkatan keandalan sarana dan prasarana distribusi untuk memenuhi kebutuhan pupuk petani.Salah satu bentuk dari program tersebut adalah adanya program upgrading & branding sarana pergudangan, baik di Gudang Lini II dan Lini III.VP Sarana Prasarana Distribusi Pupuk Indonesia, Boycke Garda Aria mengatakan Pupuk Indonesia melaksanakan program upgrading & branding pada dua lokasi gudang di tahun 2022 dan dua lokasi gudang di tahun 2023.Pada 2022, program upgrading & branding telah dilakukan di dua lokasi di Jawa Tengah yaitu Gudang Pusri Pati dan Gudang Pupuk Indonesia di Nganjuk.Sementara untuk 2023, dilakukan di dua gudang yang berlokasi di Unit Pengantongan Pupuk (UPP Semarang) dan Gudang pupuk non-subsidi di Dumai, Riau.“Program upgrading & branding dilakukan sebagai bentuk kesiapan Pupuk Indonesia dalam menerima kenaikan alokasi pupuk subsidi dari pemerintah khususnya terkait dengan kebutuhan tambahan kapasitas gudang, menjaga kualitas produk, perawatan aset perusahaan, dan meningkatkan kualitas pelayanan dalam pendistribusian pupuk subsidi,” ujar Boycke, Kamis (16/3).Peningkatan keandalan sarana dan prasarana distribusi melalui upgrading & branding merupakan upaya Pupuk Indonesia dalam meningkatkan customer awareness .Sebab, gudang-gudang pupuk di branding sehingga masyarakat khususnya petani dapat mengetahui keberadaan Gudang Pupuk lini III (tingkat kabupaten).']",https://www.jpnn.com/news/pupuk-indonesia-tambah-kapasitas-gudang-di-pati,JPNN,news,2023-03-17,"['Pupuk', 'Indonesia,PT', 'Pupuk', 'Indonesia,Pupuk,gudang,pupuk', 'subsidi,petani']"
"All England 2023 Membara, 3 Juara Bertahan Tumbang, Termasuk Viktor Axelsen!","['jpnn.com - Beberapa kejutan terjadi di 16 besar All England 2023', 'Tiga juara bertahan, bahkan harus tumbang dari turnamen bulu tangkis tertua di dunia ini.Pada sektor tunggal putra, Viktor Axelsen (Denmark) harus angkat koper di babak kedua seusai keok dari wakil Malaysia, Ng Tze Yong lewat pertarungan rubber game 15-21, 21-9, 21-23.Melansir Badminton Talk , ini merupakan kekalahan kedua Axelsen dalam 47 pertandingan di turnamen BWF level Super 1000.Sebelumnya kekalahan ini, tunggal putra kelahiran 4 Januari 1994 itu juga keok di final All England 2021.Kebetulan lawan yang dihadapi sama-sama berasal dari Malaysia, yakni Lee Zii Jia dengan skor 29-30, 22-20, 9-21.Kejutan lainnya terjadi di sektor ganda putri saat pasangan Jepang, Nami Matsuyama/Chiharu Shida tersingkir.Ganda putri ranking dua dunia itu dipaksa mengakui keunggulan Baek Ha Na/Lee So Hee lewat pertarungan rubber game 21-18, 19-21, 9-21.Ini menjadi kekalahan kedua secara beruntun yang didapat Nami Matsuyama/Chiharu Shida dari wakil Korea tersebut.']",https://www.jpnn.com/news/all-england-2023-membara-3-juara-bertahan-tumbang-termasuk-viktor-axelsen,JPNN,news,2023-03-17,"['All', 'England', '2023,Viktor', 'Axelsen,Ng', 'Tze', 'Yong,All', 'England,Nami', 'Matsuyama/Chiharu', 'Shida,Yuta', 'Watanabe']"
"Su-27 Rusia &amp; MQ-9 AS Bentrok di Laut Hitam, Begini Perbandingan Kedua Mesin Perang","['jpnn.com - Departemen Pertahanan Amerika Serikat pada Kamis merilis video rahasia mengenai detik-detik pesawat tak berawak MQ-9 Reaper ditabrak pesawat tempur Rusia Su-27 Flanker di atas Laut Hitam dua hari lalu.Dalam video tersebut, sebuah Su-27 Rusia mendekati MQ-9 dan membuang bahan bakar di dekat pesawat tak berawak itu', 'Kemudian, Su-27 lainnya menabrak drone itu sampai tautan video dari drone tersebut terputus.Insiden membuat Amerika Serikat dan Rusia bersitegang serta membuat dunia khawatir bisa memicu konfrontasi terbuka antara AS dan Rusia yang sudah berseteru hebat dalam perang di Ukraina.Apa MQ-9 dan apa pula Su-27? Berikut ulasannya dari laman The Guardian dan laman Encyclopedia Britannica.Reaper adalah pesawat tak berawak besar yang diproduksi General Atomics.Drone ini dioperasikan dari jarak jauh oleh dua orang, yang terdiri dari pilot dan awak yang mengoperasikan sensor dan memandu senjata', 'Semua awak pengendalinya ada di daratan Amerika Serikat, sekalipun operasinya di mana saja.Drone ini memiliki panjang 11 meter dengan rentang sayap 22 meter.']",https://www.jpnn.com/news/su-27-rusia-mq-9-as-bentrok-di-laut-hitam-begini-perbandingan-kedua-mesin-perang,JPNN,news,2023-03-17,"['Amerika', 'Serikat,Rusia,Laut', 'hitam,Pesawat', 'Tempur,Sukhoi', 'Su-27,Drone']"
"Anda Merasa Lapar Tengah Malam, Konsumsi 5 Camilan Sehat Ini","['jpnn.com , JAKARTA - Anda pernah merasa perut tiba-tiba keroncongan tengah malam dan ingin mengonsumsi sesuatu?Bangun di tengah malam melawan rasa lapar yang parah dan hanya ingin kenyang adalah hal yang normal.Namun, camilan larut malam memiliki beberapa implikasi kesehatan termasuk penambahan berat badan.Taruhan terbaik saat Anda bangun di malam hari dengan lapar adalah makan makanan yang sangat sehat.Berikut ini penjelasannya, seperti dikutip laman Pulse.ng .Pisang mengandung serotonin yang diubah tubuh menjadi melatonin yang membantu saraf orang merasa santai dan membantu mereka tertidur.Sebuah penelitian menunjukkan bahwa kadar melatonin meningkat empat kali lipat hanya dengan makan dua buah pisang.Smoothie berbasis protein merupakan camilan enak dan sehat untuk memastikan Anda tidur lebih nyenyak.']",https://www.jpnn.com/news/anda-merasa-lapar-tengah-malam-konsumsi-5-camilan-sehat-ini,JPNN,news,2023-03-17,"['camilan,Lapar,smoothie,popcorn']"
"5 Makanan Ini Bisa Bantu Pria Tahan Lama di Ranjang, Istri Pasti Puas","['jpnn.com , JAKARTA - berbagai masalah kamar tidur pasangan suami istri yang bisa membuat hubungan mereka menjadi sedikit dingin.Bagi kaum pria, tidak bisa tahan lama saat begituan tidak bisa membuat mereka sakit kepala.Jika Anda mengalami hal tersebut, mungkin inilah saatnya untuk melihat lebih dekat diet kamu.Jenis makanan ini dikemas dengan nutrisi yang bisa meningkatkan libido Anda dan bahkan meningkatkan kesehatan kamu secara keseluruhan.Sebagian besar, makanan alami yang membantu Anda tahan lebih lama di tempat tidur.Sebagian besar adalah buah-buahan dan sayuran, tetapi Anda harus memastikan bahwa kamu mengonsumsi makanan lengkap juga.Semuanya dimulai dan diakhiri dengan nutrisi dan diet yang bervariasi adalah kunci untuk tubuh dan pikiran yang sehat.Berikut ini penjelasannya, seperti dikutip laman Pulse.ng .']",https://www.jpnn.com/news/5-makanan-ini-bisa-bantu-pria-tahan-lama-di-ranjang-istri-pasti-puas,JPNN,news,2023-03-17,"['Makanan,tahan', 'lama,anggur', 'merah,pisang']"
"Khusus Wanita, Ini 4 Alasan Anda Kehilangan Gairah Bermain Cinta","['jpnn.com , JAKARTA - mana yang tidak suka dengan kegiatan kamar yang bisa membangkitkan gairah mereka.Bahkan ada pasangan suami istri yang ketagihan bermain cinta , karena bisa memberikan mereka kepuasan yang tidak terhingga.Namun, hadapi saja, ada kalanya Anda sedang tidak mood untuk bermain cinta, dan ini mungkin karena beberapa alasan.Sulit untuk mengetahui di mana Anda termasuk dalam spektrum ""tidak ingin berhubungan seks"", tetapi di sini ada kalanya para ahli mengatakan sangat normal jika Anda tidak tertarik pada seks.Berikut ini penjelasannya, seperti dikutip laman Pulse.ng .Selain kram yang tidak nyaman, apalagi kembung yang datang bersamaan dengan menstruasi, tidak heran jika Anda dan pasangan kehilangan gairah dan tidak tertarik untuk berhubungan seks saat menstruasi.Beberapa pria tidak terpengaruh oleh darah, tetapi kebanyakan wanita cenderung merasa rentan selama menstruasi.Banyak obat-obatan, mulai dari antidepresan hingga obat tekanan darah, hingga obat jantung hingga lainnya bisa merusak gairah begituan pria dan wanita.']",https://www.jpnn.com/news/khusus-wanita-ini-4-alasan-anda-kehilangan-gairah-bermain-cinta,JPNN,news,2023-03-17,"['bermain', 'cinta,gairah,melahirkan,Menstruasi,Suami', 'Istri']"
"Tak Ada Alasan Negara Kurang Uang, Honorer Satpol PP Cuma Minta PNS, Bukan Rumah atau Mobil Mewah","['jpnn.com , JAKARTA - Sekretaris Jenderal Persatuan Nasional Aktivis (PENA) 98 Adian Napitupulu mengaku sudah memeriksa tuntutan Satpol PP yang berstatus honorer dari Forum Komunikasi Bantuan Polisi Pamong Praja Nusantara (FKBPPPN).Diketahui, perwakilan FKBPPPN pada Kamis (14/3) ini datang ke kantor PENA 98 di Menteng, Jakarta Pusat, demi menemui Adian.Menurut politikus PDI Perjuangan itu, tuntutan para Satpol PP yang berstatus honorer tidak neko-neko.""Mereka tidak menuntut rumah dinas, mereka tidak menuntut mobil baru untuk operasional, mereka tidak menuntut sesuatu yang menurut saya dilakukan pejabat lain, menambah rumah mewah, mobil baru, mereka tidak menuntut itu,"" kata Adian di kantor PENA 98, Jakarta, Kamis.Satpol PP dari FKBPPPN, kata Adian , hanya menginginkan pemerintah bisa mengangkat mereka sebagai Pegawai Negeri Sipil (PNS).Sebab, kata dia, tuntutan itu sesuai dengan amanat yang tertuang dalam UU Nomor 23 Tahun 2014 Tentang Pemerintahan Daerah.""Artinya, kalau mereka tidak berasal dari PNS, negara ini melawan konstitusi yang dibuat', 'Apakah tuntutan mereka berlebihan? Tidak,"" kata Adian.Pendiri Forum Kota (Forkot) itu melanjutkan pemerintah tidak punya alasan apa pun, termasuk soal anggaran demi menunda pengangkatan Satpol PP yang berstatus honorer menjadi PNS.']",https://www.jpnn.com/news/tak-ada-alasan-negara-kurang-uang-honorer-satpol-pp-cuma-minta-pns-bukan-rumah-atau-mobil-mewah,JPNN,news,2023-03-17,"['Adian,honorer,satpol', 'PP,Pemerintah,uang', 'negara']"
PMN Sulsel Gelar Dialog Interaktif Untuk Bangkitkan Kemajuan Daerah,"['jpnn.com , BONE - Pemuda Mahasiswa Nusantara ( PMN ) menggelar dialog kepemudaan di Desa Mattiro Walie, Kecamatan Libureng, Kabupaten Bone, Sulawesi Selatan, Kamis (16/3).Kegiatan tersebut dihadiri puluhan pemuda dan masyarakat Desa Mattiro Walie, Libureng.Koordinator Wilayah PMN Sulsel Bayu mengatakan tujuan diadakannya kegiatan itu untuk memberikan wawasan kepada pemuda terkait pentingnya peran generasi muda dalam memajukan desa .“Tidak hanya itu, target lain dari kegiatan ini ialah terbentuknya Karang Taruna (Desa Mattiro Walie),” kata Bayu dalam siaran persnya, Kamis.Bayu menjelaskan kehadiran karang taruna memiliki arti penting sebagai wadah bagi kaum muda untuk pengembangan diri.“Melalui generasi muda tentunya dapat melahirkan inspirasi untuk membangun daerah ke arah yang lebih baik,"" kata dia.Bayu pun berharap para pemuda di Desa Mattiro Walie mampu membentuk dan mengoptimalkan organisasi pemuda seperti karang taruna.“Salah satunya dengan cara bersinergi dan berkolaborasi dengan unsur pemerintah desa ,” imbuhnya.']",https://www.jpnn.com/news/pmn-sulsel-gelar-dialog-interaktif-untuk-bangkitkan-kemajuan-daerah,JPNN,news,2023-03-17,"['pemuda', 'mahasiswa', 'nusantara,PMN,dialog,kemajuan', 'daerah']"
Ganjar Milenial Bersama Mahasiswa UMT Percantik Warung Bung Benoks,"['jpnn.com , JAKARTA TIMUR - Sukarelawan Ganjar Milenial Center ( GMC ) Jabodetabek menggelar kegiatan positif bersama sejumlah mahasiswa di Jakarta Timur.Pendukung Ganjar Pranowo itu mengecat ulang Warung Kopi Bung Benoks yang ada Jalan Cipinang Besar, Kecamatan Jatinegara, Kota Jakarta Timur, Kamis (16/3).Fauzi Fahri selaku perwakilan dari GMC Jabodetabek mengatakan dalam kegiatan itu mereka menggandeng mahasiswa dari Fakultas Hukum Universitas Mpu Tantular ( UMT ).""Kami memberikan bantuan untuk UMKM dan pengecetan warung kopi,"" ujar dia dalam siaran persnya, Senin.Menurut Fauzi, pihaknya melakukan pengecatan ulang warung kopi agar tempat usaha itu makin cantik dan menarik pengunjung.""Dinding di warung itu kami hias dengan logo Ganjar Milenial Center atau kata-kata motivasi yang menarik dari Ayah Ganjar Pranowo,"" kata dia.Tak lupa, para sukarelawan turut menyosialisasikan sosok Ganjar Pranowo kepada para pemuda dan warga setempat.Sementara Bung Benoks selaku pemilik warung menyampaikan terima kasih kepada GMC Jabodetabek yang telah memberikan bantuan untuk UMKM.']",https://www.jpnn.com/news/ganjar-milenial-bersama-mahasiswa-umt-percantik-warung-bung-benoks,JPNN,news,2023-03-17,"['Ganjar', 'Milenial', 'Center,GMC,Mahasiswa,Sukarelawan', 'Ganjar,Universitas', 'Mpu', 'Tantular']"
Ketua DPRD Kota Bogor Raih Gelar Doktor di IPB University,"['jpnn.com , BOGOR - Ketua DPRD Kota Bogor Atang Trisnanto meraih gelar doktor setelah dinyatakan lulus dalam sidang terbuka IPB University.“Alhamdulillah, segala puji dan syukur hanya kepada Allah SWT', 'Saya bisa menyelesaikan pendidikan doktoral di IPB,"" ujar dia dalam siaran persnya, Kamis (16/3).Dia berharap ilmu yang sudah didapatkan bisa bermanfaat untuk masyarakat, lingkungan, bangsa, dan negara.Pria yang akrab dipanggil Kang Atang itu mengaku bahwa penyelesaian pendidikan S3 -nya di IPB ini bukanlah perjalanan yang mudah.Dirinya harus dapat membagi waktu antara penyelesaian disertasi dengan tugas dan kewajiban sebagai pimpinan wakil rakyat.“Sebuah proses perjalanan yang tidak mudah', 'Seringkali harus begadang dan membagi konsentrasi dengan tugas dan kewajiban tanggung jawab sebagai ketua DPRD,"" ujar dia.Dia mengaku sering ketika sedang asyik menulis, tiba-tiba ada keperluan masyarakat yang harus diadvokasi.""Sedang konsen rapat dan turun ke masyarakat, tiba-tiba kepikiran disertasi,"" ujar Atang .']",https://www.jpnn.com/news/ketua-dprd-kota-bogor-raih-gelar-doktor-di-ipb-university,JPNN,news,2023-03-17,"['Ketua', 'DPRD', 'Kota', 'Bogor,Atang', 'Trisnanto,gelar', 'S3,Gelar', 'doktor,sidang', 'doktoral,IPB', 'University']"
