headline,extracted_text,link,sources,category,timestamp,keywords
"Berlangsung Sangat Cepat, Longsor di Bogor Timbun 6 Orang","['Bogor, Beritasatu.com – Longsor di Bogor berlangsung sangat cepat hingga menimbun 6 orang, Rabu (15/3/2023). Dari 6 orang itu, 2 ditemukan meninggal dunia, sedangkan 4 lainnya masih dicari.', 'Sebanyak 11 orang selamat dalam longsor di Kampung Sirnasari, Kelurahan Empang, Bogor, tersebut.', 'Petugas SAR gabungan BPBD bersama TNI, Polri, dan warga kembali melakukan pencarian empat warga yang diduga masih tertimbun di lokasi longsor di Bogor.', 'Dari pantauan, evakuasi dilakukan dengan cara manual dengan mengandalkan peralatan sederhana. Evakuasi terpaksa dilakukan dengan manual karena peralatan berat tidak bisa masuk ke lokasi.', 'Warga setempat mengatakan, longsor di Bogor tersebut berlangsung begitu cepat. Longsor setelah Kota Bogor diguyur hujan lebat.', 'Endang Kusmayadi (70), salah satu korban selamat mengungkapkan, longsor terjadi begitu cepat seusai Bogor diguyur hujan lebat. ""Waktu itu saya kebetulan sedang membeli rokok, pas mau balik sudah terjadi longsor,"" ungkap Kusmayadi.', 'Akibat longsor ini, istri dan tiga anggota keluarganya menjadi korban. ""Istri dan anak saya masih di dalam, dua cucu saya juga,"" lanjutnya lirih.', 'Akibat longsor di Bogor tersebut, kereta api Pangrango Bogor-Sukabumi tidak dapat beroperasi minimal selama 3 hari lantaran jalur longsor, mulai Rabu (15/3/2023) ini.', '']",https://www.beritasatu.com/megapolitan/1032700/berlangsung-sangat-cepat-longsor-di-bogor-timbun-6-orang?page=all,BERITASATU,megapolitan,2023-03-15,"['Longsor,', 'Longsor', 'di', 'Bogor,', 'Bogor,', 'Tanah', 'Longsor']"
"Pintu Air Manggarai Siaga 3, Berpotensi Naik jika Hujan","['Jakarta, Beritasatu.com - Pintu Air Manggarai , Jalan Tambak, Kecamatan Menteng, Jakarta Pusat saat ini berstatus siaga 3 atau tingkat siaganya masih aman. Hal ini dikonfirmasi oleh Operator Pintu Air Manggarai, Andi Yusuf saat ditemui tim BTV di Pintu Air Manggarai pada Rabu (15/3/2023) pagi.', '“Kalau di Pintu Air Manggarai tingkat siaganya masih aman, siaga tiga,” ucap Andi Yusuf.', 'Menurut Andi, tinggi muka air (TMA) Pintu Air Manggarai mulai mengalami kenaikan sejak pukul 01.00 WIB dini hari tadi, dibandingkan pada Selasa (14/3/2023) malam pukul 19.00 WIB, ketinggian air hanya berada di angka 645 sentimeter.', '“Jadi di pintu air Manggarai terjadi kenaikan debit muka air di 01.00 malam dini hari tadi, naik di 770 sentimeter,” ujar Andi.', 'Sementara saat ini, dikatakan Andi meski mengalami penurunan TMA pukul 06.00 WIB di angka 725 sentimeter dengan status siaga 4 atau normal. TMA Pintu Air Manggarai kembali mengalami kenaikan tepat pukul 09.00 WIB pagi ini.', '“Saat ini 09.00 pagi di 770 sentimeter,” tutur dia.', 'Adapun penyebab kenaikan TMA ini yaitu hujan lokal dengan intensitas tinggi yang mengguyur wilayah DKI Jakarta sedari Selasa (15/3) malam hingga Rabu (15/3) pagi tadi. Sehingga Andi mengatakan masih ada kemungkinan terjadi kenaikan TMA Pintu Air Manggarai apabila cuaca tidak bersahabat.', '“Masih ada kemungkinan jika cuaca masih hujan atau tidak bersahabat,” ungkapnya.', 'Lebih lanjut, antisipasi dari Suku Dinas Sumber Daya Air Jakarta Pusat jika terjadi kenaikan TMA yang signifikan akibat cuaca buruk adalah dengan terus memonitoring air dari hulu sampai hilir. Berkoordinasi dengan pintu air dan pompa-pompa yang ada untuk memitigasi air yang akan datang bila terjadi hujan yang akan lebat.', 'Budi menyampaikan, kalau terjadi kenaikan lagi maka dia akan menambah bukaan pintu Ciliwung Lama yang mengarah ke kota untuk menurunkan debit air yang ada di BKB.', '']",https://www.beritasatu.com/megapolitan/1032699/pintu-air-manggarai-siaga-3-berpotensi-naik-jika-hujan?page=all,BERITASATU,megapolitan,2023-03-15,"['Pintu', 'Air', 'Manggarai,', 'Ketinggian', 'Pintu', 'Air', 'Manggarai,', 'Banjir', 'Jakarta']"
"Jalur Longsor, Kereta Api Pangrango Bogor-Sukabumi Tak Beroperasi 3 Hari","['Bogor, Beritasatu.com – Kereta api Pangrango Bogor-Sukabumi tidak dapat beroperasi minimal selama 3 hari lantaran jalur longsor di Bogor . Kereta tidak dapat beroperasi mulai Rabu (15/3/2023).', 'Longsor yang terjadi di Kelurahan Empang, Kota Bogor, Jawa Barat tidak saja menyebabkan dua warga meninggal dan empat tertimbun, tetapi juga mengakibatkan jalur kereta api Pangrango tidak dapat dilewati.', 'Seperti yang terlihat dari pantauan, longsor membuat jalur rel kereta api Pangrango menggantung dan rawan longsor susulan.', 'Wakil Wali Kota Bogor Dedie A Rachiem mengungkapkan, akibat longsor ini seluruh perjalanan kereta api Pangrango dari Bogor menuju Sukabumi maupun sebaliknya seluruhnya dihentikan.', '""Mau apalagi, jalur ini dihentikan paling tidak selama tiga hari ini,"" tegas Dedie.', 'Diketahui, hujan deras mengakibatkan longsor di Kelurahan Empang, Kota Bogor. Longsor menimpa 6 rumah, 2 warga tewas dan empat lagi masih tertimbun.', 'Untuk selanjutnya, petugas evakuasi masih memusatkan proses penanganan dengan mencari empat korban yang kini masih diduga tertimbun. Perbaikan jalur rel dilakukan secepatnya.', '']",https://www.beritasatu.com/megapolitan/1032698/jalur-longsor-kereta-api-pangrango-bogorsukabumi-tak-beroperasi-3-hari?page=all,BERITASATU,megapolitan,2023-03-15,"['Longsor,', 'Longsor', 'di', 'Bogor,', 'Kereta', 'Api', 'Pangrango,', 'Kereta', 'Api', 'Bogor-Sukabumi,', 'Bogor']"
Dua Warga Tewas dan Empat Lainnya Tertimbun Longsor di Jalur Rel Bogor-Sukabumi,"['Bogor, Beritasatu.com - Hujan deras yang mengguyur Kota Bogor, Selasa (14/3/2023) malam tadi menyebabkan bencana longsor, di Kelurahan Empang, RT 07/04, Kecamatan Bogor Selatan Kota Bogor. Dua warga ditemukan tewas dan empat lagi dilaporkan masih tertimbun.', 'Tebing penguat rel kereta api setinggi sekitar 15 meter ambrol sehingga menimpa rumah warga.', 'Kepala Pelaksana BPBD Kota Bogor, Teofilo Patricinio Freitas mengungkapkan, 6 rumah warga yang dihuni 6 kepala keluarga dengan 17 jiwa menjadi korban tanah longsor. Sebanyak 11 orang diantaranya berhasil menyelamatkan diri dan dievakuasi, sementara sisanya masih tertimbun.', '“Baru dua korban yang berhasil dievakuasi, atas nama Mustofa (30) dan Al Fandy (2). Tim gabungan masih mencari 4 korban lainnya,” kata Teo.', 'Sementara empat korban yang diduga tertimbun kini tengah dilakukan upaya pencarian. Empat korban ini masing masing atas nama Yuli (65), M Yusuf (6 Bulan), Cucum (50) dan Azzam (5).', 'Sementara Rabu pagi ini tim SAR mulai kembali mulai melakukan upaya pencarian. Namun usaha pencarian ini mengalami kesulitan karena petugas hanya bisa melakukan evakuasi secara manual. Sejumlah peralatan berat yang didatangkan belum bisa masuk ke lokasi karena tidak ada akses.', '', '']",https://www.beritasatu.com/megapolitan/1032692/dua-warga-tewas-dan-empat-lainnya-tertimbun-longsor-di-jalur-rel-bogorsukabumi?page=all,BERITASATU,megapolitan,2023-03-15,"['Longsor,', 'Longsor', 'Bogor,', 'Bogor,', 'Jalur', 'KA', 'Bogor-Sukabumi']"
"Tanah Longsor, Perjalanan Kereta Api Pangrango Bogor-Sukabumi Dibatalkan","['Jakarta, Beritasatu.com – Perjalanan kereta api Pangrango Bogor-Sukabumi dibatalkan karena jalurnya tertutup tanah longsor di KM 2+6/7 antara Stasiun Paledang dan Batu Tulis, Bogor.', '“Untuk hari ini, Rabu (15/3/2023) seluruh perjalanan kereta api Pangrango Bogor-Sukabumi (PP) dibatalkan. Calon pengguna yang sudah membeli tiket dapat melakukan proses pembatalan dengan penggantian biaya tiket 100 persen di Stasiun Bogor/Paledang dan Sukabumi dan stasiun lainnya,” kata Kahumas KAI Daop 1 Jakarta, Eva Chairunisa.', 'Dikatakan, proses pembatalan tiket kereta api Pangrango Bogor-Sukabumi dapat dilakukan hingga 7 hari ke depan. “Untuk sementara waktu pengguna yang terdampak pembatalan perjalanan KA Pangrango dapat beralih ke moda transportasi lain,” ujar Eva.', 'Menurut Eva, upaya perbaikan jalur rel terdampak longsor tersebut saat ini terus dilakukan seluruh tim Daop 1 Jakarta.', '“Masyarakat yang membutuhkan informasi terkait perjalanan KA Pangrango dan Proses Pembatalan Tiket dapat menghubungi Contact Center KAI melalui telepon di 121, WhatsApp 08111-2111-121, email cs@kai.id, atau media sosial @KAI121,” kata Eva.', '']",https://www.beritasatu.com/megapolitan/1032682/tanah-longsor-perjalanan-kereta-api-pangrango-bogorsukabumi-dibatalkan?page=all,BERITASATU,megapolitan,2023-03-15,"['Tanah', 'Longsor,', 'Kereta', 'Api', 'Pangrango,', 'Kereta', 'Api', 'Bogor-Sukabumi,', 'Kereta', 'Api,', 'Bogor']"
Petugas Eksekusi Jaminan Dilarang Gunakan Kekerasan Saat Eksekusi Kendaraan,"['Jakarta, Beritasatu.com - Petugas eksekusi jaminan (fidusia) wajib melakukan eksekusi kendaraan sesuai ketentuan hukum yang berlaku dan dilarang menggunakan kekerasan dan tindakan melawan hukum lainnya.', 'Hal itu disampaikan saat  refreshment nasional guna meningkatkan kapasitas petugas eksekusi jaminan (fidusia) yang digelar perusahaan pembiayaan kendaraan bermotor Astra Credit Company (ACC).', 'Penyegaran secara hybrid ini menunjukkan bahwa ACC senantiasa melakukan pembinaan terhadap petugas eksekusi jaminan secara dini sehingga diharapkan mereka dapat menjalankan eksekusi dengan baik sesuai peraturan berlaku.', 'Kegiatan refreshment diisi pengarahan dari Komjen Pol (Purn) Aridono Sukmanto selaku komisaris independen PT Astra Sedaya Finance (ASF) dan juga Kepala Sub Bidang Bantuan Hukum Bidang Hukum Polda Metro Jaya AKBP Hersiantony.', 'Menurut ACC dalam siaran persnya yang dikutip Antara , Selasa (14/3/2023), materi yang disampaikan antara lain mengenai kewajiban melakukan eksekusi kendaraan sesuai ketentuan hukum yang berlaku dan larangan penggunaan kekerasan dan tindakan melawan hukum lainnya.', 'Para petugas eksekusi fidusia ini juga diingatkan kembali mengenai apa yang boleh dan tidak boleh dilakukan ketika melakukan eksekusi fidusia. Turut hadir pada acara yang dilakukan serentak di seluruh cabang ACC secara hybrid ini adalah Chief Operation Officer ACC Ezar Kumendong.', 'Sebagai perusahaan pembiayaan yang berizin dan diawasi oleh Otoritas Jasa Keuangan (OJK), ACC selalu melakukan kegiatan usaha dengan prudent sesuai dengan peraturan yang berlaku. Proses penagihan dan penarikan kendaraan merupakan opsi terakhir yang diambil oleh ACC selaku perusahaan pembiayaan atas pelanggan yang mengalami keterlambatan pembayaran angsuran.', 'Ezar Kumendong mengatakan, bagi pelanggan yang mengalami penunggakan pembayaran, ACC menagih dengan cara telepon, mengirimkan surat peringatan (SP) 1 hingga 3 dan juga kunjungan dari tenaga penagihan internal.', '""Ketika telah terjadi wanprestasi sesuai ketentuan berikut, sesuai dengan tahapan tersebut atau tidak ada iktikad baik dari pelanggan, maka dilakukan penarikan kendaraan oleh petugas eksekusi fidusia yang sudah tersertifikasi dari Asosiasi Perusahaan Pembiayaan Indonesia (APPI) dengan tetap mengikuti prosedur sesuai ketentuan yang berlaku,"" jelas Ezar.', 'Ezar Kumendong mengimbau bagi pelanggan ACC agar memperhatikan dengan baik isi dari perjanjian pembiayaan dan juga apa yang menjadi hak dan kewajibannya.', '']",https://www.beritasatu.com/megapolitan/1032641/petugas-eksekusi-jaminan-dilarang-gunakan-kekerasan-saat-eksekusi-kendaraan?page=all,BERITASATU,megapolitan,2023-03-15,"['Perusahaan', 'Pembiayaan,', 'ACC,', 'Astra', 'Credit', 'Company,', 'Kredit', 'Kendaraan,', 'Debt', 'Collector']"
"Kecelakaan Maut di Cileungsi Terekam di CCTV, Penumpang Motor Tewas Terlindas Truk","['Bogor, Beritasatu.com – Gara-gara mencoba menyalip dari sisi kiri, seorang pengendara motor yang membawa penumpang terperosok jatuh hingga terlindas truk di ruas Jalan Transyogi, Kecamatan Cileungsi, Kabupaten Bogor Jawa Barat Selasa (14/3/2023) sore. Akibat kejadian ini, pengendara motor mengalami luka parah sementara penumpang yang diboncengnya tewas di lokasi kejadian, detik-detik kecelakaan ini terekam kamera CCTV.', 'Kecelakaan maut ini terjadi di ruas Jalan Transyogi, Desa Gandoang, Kecamatan Cileungsi sore tadi. Seperti yang terlihat dalam video rekaman CCTV dari sebuah perbelanjaan ini, di mana sepeda motor yang dikendarai pengemudi berboncengan melaju dari arah Cileungsi menuju Kawasan Jonggol, Kabupaten Bogor.', 'Setibanya di kawasan Gandoang, motor tersebut berusaha menyalip sebuah truk namun dari sisi kiri ruas jalan. Ternyata sang pengendara tidak waspada karena di depannya terdapat jalan berlubang.', 'Dari rekaman CCTV ini pengendara berusaha mengerem secara mendadak,namun aksinya justru membuat laju motor oleng hingga akhirnya terjatuh.', 'Akibat kejadian ini sang pengendara mengalami luka parah hingga dilarikan ke rumah sakit, sementara lelaki yang diboncengnya meninggal akibat terlindas truk.', 'Anggota Unit Laka Polres Bogor Aipda Bayu Andika mengungkapkan polisi langsung membawa kedua korban yang hingga kini belum diketahui identitasnya tersebut.', '""Pengendara sepeda motor bergerak dari arah Cileungsi menuju Jonggol. Sampai di TKP bergerak ke sisi kiri berusaha menyalip dump truk, tapi sayang ada lubang. Pengendara berusaha mengerem mendadak sampai jatuh. Korban dua orang, pengendara luka dan penumpang meninggal,"" ungkap Bayu.', 'Polisi langsung melakukan evakuasi kepada para korban ke rumah sakit. Polisi belum melakukan identifikasi terhadap para korban karena mengutamakan evakuasi sehingga korban cepat tertolong me', '']",https://www.beritasatu.com/megapolitan/1032631/kecelakaan-maut-di-cileungsi-terekam-di-cctv-penumpang-motor-tewas-terlindas-truk?page=all,BERITASATU,megapolitan,2023-03-14,"['Kecelakaan', 'Maut,', 'Kecelakaan', 'Maut', 'di', 'Cileungsi,', 'Penumpang', 'Motor', 'Tewas,', 'Tewas', 'Terlindas', 'Truk']"
Mahasiswi UI Jadi Korban Pelaku Remas Bokong di Depok,"['Depok, Beritasatu.com - Seorang mahasiswi UI (Universitas Indonesia) Depok menjadi korban diremas bokongnya oleh pelaku yang mengendarai sepeda motor pada, Senin (13/3/23) petang. Aksi pelaku ini terekam CCTV dan menjadi viral saat ia melakukan pelecehan seksual kepada korban yang saat itu hendak pulang menuju indekos.', 'Perbuatan tidak menyenangkan tersebut dialami A, seusai ia berbelanja kebutuhan sehari-hari di salah satu minimarket di wilayah Kukusan, Beji, Depok, Jawa Barat.', 'Dari rekaman CCTV, korban yang mengenakan payung tengah berjalan sendirian menuju indekos, tiba-tiba diremas bokongnya oleh pengendara motor yang melintas.', '""Kejadiannya senin tanggal 13 maret sekitar jam enam sore. Saya lagi jalan balik dari Indomaret. Di situ saya dibuntuti sama pengendara motor, dia (pelaku) sendirian naik motor pakai jas hujan warna hijau tua,"" kata A saat dikonfirmasi.', '""Tiba-tiba dari belakang dia pakai tangan kirinya meremas bokong saya. Terus habis itu dia langsung jalan terus aja,"" tambah A.', 'Perbuatan pelaku sontak membuat korban kaget, emosi dan syok. Dia sempat berteriak dengan harapan ada warga yang mendengar teriakan dan menolongnya.', '""Reaksi saya memang berteriak, tapi sebatas itu saja, enggak ngejar pelaku. Kondisi di sini juga lagi sepi, hujan juga,"" ujar A.', '""Pelat nomor kendaraan pelaku juga tidak terlihat jelas, karena saya lagi nggak pakai kacamata,"" sambungnya.', 'Setelah pelaku tancap gas, korban A pun bergegas masuk ke dalam indekos dan memeriksa rekaman CCTV untuk selanjutnya membuat laporan polisi ke Polres Metro Depok.', 'Aparat kepolisian yang mendapatkan laporan, langsung melakukan pengecekan CCTV lain di lokasi kejadian guna mengetahui jelas pelat nomor kendaraan yang digunakan pelaku.', 'Hingga kini kasus pelecehan seksual yang dialami A, ditangani Unit Pelayanan Perempuan dan Anak (PPA) Polres Metro Depok.', '']",https://www.beritasatu.com/megapolitan/1032602/mahasiswi-ui-jadi-korban-pelaku-remas-bokong-di-depok?page=all,BERITASATU,megapolitan,2023-03-14,"['Mahasiswi', 'UI,', 'Mahasiswi', 'UI', 'Korban', 'Pelecehan,', 'Pelaku', 'Remas', 'Bokong,', 'depok']"
Warga Tangerang Mulai Datangi Posko Mudik Gratis Lebaran 2023,"['Tangerang, Beritasatu.com - Puluhan warga mulai mendatangi posko program mudik gratis lebaran 2023 di Kantor Dinas Perhubungan (Dishub) Kota Tangerang. Posko ini berfungsi untuk membantu, mengarahkan, dan memvalidasi ulang dalam proses pendaftaran para pemudik.', 'Kepala Dishub Kota Tangerang Achmad Suhaely menjelaskan, mudik gratis Kemenhub bertajuk “Ayo Mudik Naik Bus, Bisa Bawa Serta Sepeda Motor Anda” bagian tindak lanjut dari program yang diluncurkan Direktorat Jenderal Perhubungan Darat, Kementerian Perhubungan ( Kemenhub ).', '""Ini memfasilitasi masyarakat yang ingin mudik gratis sekaligus membawa kendaraan bermotornya ke kampung halaman masing-masing secara gratis,"" ujar Achmad Suhaely, Selasa (14/3/2023).', 'Dikatakan Suhaely, program mudik gratis ini untuk mengakomodasi masyarakat Kota Tangerang yang ingin pulang ke kampung halaman menggunakan bus saat Lebaran 2023 mendatang. Kemenhub juga telah menyiapkan bus untuk pemudik, serta truk untuk mengangkut sepeda motor pemudik dalam angka yang cukup besar.', '""Pendaftaran mudik gratis bus lebaran 2023 sendiri sejak 13 Maret–14 April 2023, melalui aplikasi Mitra Darat yang bisa diunduh melalui Play Strore atau Apps Strore di gawai masing-masing,"" tuturnya.', 'Mekanismenya, kata Suhaely, pemudik dipersilakan mendaftarkan diri melalui aplikasi Mitra Darat. Setelah menyelesaikan pendaftaran, pemudik akan mendapatkan barcode yang akan ditukarkan menjadi tiket mudik di posko validasi ulang (Kantor Dishub).', '""Kami ada posko pelayanan secara langsung, jadi masyarakat Kota Tangerang yang berniat menjadi peserta mudik di program ini bisa mengunjunginya untuk mendapatkan akses informasi secara lebih lengkap. Selebihnya, jika nanti ada perubahan akan diinformasikan lebih lanjut,” sebutnya.', 'Sementara itu, keberangkatannya dilaksanakan dari beberapa terminal, dan untuk Kota Tangerang dari Terminal Poris Plawad pada 19 April 2023.', '""Sedangkan untuk kota tujuan, ada 28 kota, yang tersebar di Jawa Barat, Jawa Tengah, Jawa Timur, hingga Pulau Sumatera,” jelasnya.', 'Safira, seorang calon pemudik tujuan Semarang Jawa Tengah mengaku senang mendapat kesempatan mudik gratis program Kemenhub tersebut. Dia berharap kuota mudik gratis kedepannya lebih banyak lagi', '""Alhamdulillah senang sih, tahun ini dapat kesempatan mudik gratis dari (program) Kemenhub. Harapan kedepannya kuota nya lebih banyak lagi, terus sistemnya diperluas lagi biar masyarakat lain punya kesempatan mudik gratis,"" ungkapnya.', '']",https://www.beritasatu.com/megapolitan/1032578/warga-tangerang-mulai-datangi-posko-mudik-gratis-lebaran-2023?page=all,BERITASATU,megapolitan,2023-03-14,"['Mudik', 'Gratis,', 'Mudik', 'Gratis', 'Kemenhub,', 'Mudik', 'Gratis', 'Lebaran,', 'Lebaran', '2023,', 'Tiket', 'Mudik', 'Lebaran']"
LPSK Beri Alasan Menolak Permohonan Perlindungan AG,"['Jakarta, Beritasatu.com - Lembaga Perlindungan Saksi dan Korban (LPSK) mengungkap alasan menolak permohonan perlindungan mantan pacar Mario Dandy Satrio, yakni AG.', 'Ketua LPSK, Hasto Atmojo Suroyo menjelaskan permohonan perlindungan AG ditolak karena tak memenuhi syarat perlindungan yang diatur dalam Pasal 28 (1) huruf a dan huruf d. Pasal tersebut mengatur tentang syarat formil perlindungan terhadap saksi dan/atau korban.', 'Menurutnya, Pasal 28 (1) huruf a mengatur tentang sifat pentingnya keterangan saksi dan/atau korban, serta huruf d, terkait rekam jejak tindak pidana yang pernah dilakukan oleh saksi dan/atau korban.', '“Status hukum pemohon (AG) sebagai anak yang berkonflik dengan hukum, tidak termasuk ke dalam subyek perlindungan LPSK yang diatur dalam Pasal 5 (3) UU Nomor 31 Tahun 2014,” katanya, Dalam Keterangan Tertulisnya Selasa (14/3/2023).', 'Meski begitu, lanjutnya, Sidang Mahkamah Pimpinan LPSK merekomendasikan kepada Kementerian Pemberdayaan Perempuan dan Perlindungan Anak (KemenPPPA) dengan tembusan KPAI.', 'Rekomendasi berisi agar kedua pihak itu dapat mendampingi AG dan memastikan terpenuhinya hak-hak AG dalam proses peradilan pidana sebagai anak yang berhadapan dengan hukum, khususnya pemohon sebagai anak berkonflik dengan hukum sebagaimana diatur dalam ketentuan Pasal 3 Undang-Undang Nomor 11 Tahun 2012 tentang Sistem Peradilan Pidana Anak dan Pasal 64 Undang-Undang Nomor 35 Tahun 2014 tentang Perubahan atas Undang-Undang Nomor 23 Tahun 2002 tentang Perlindungan Anak.', 'Sebelumnya diberitakan, permohonan perlindungan yang diajukan oleh pacar Mario Dandy Satrio, yaitu AG (15), ditolak oleh Lembaga Perlindungan Saksi dan Korban (LPSK).', '""Kami sudah putuskan menolak,"" ucap Wakil Ketua LPSK, Susilaningtyas kepada wartawan, Selasa (14/3/2023).', 'Lembaga Perlindungan Saksi dan Korban (LPSK) telah memproses terkait dengan permintaaan perlindungan dari pelaku anak, AG (15) dalam kasus penganiayaan Mario Dandy Satriyo kepada David Ozora. Ia mengatakan bahwa dalam waktu dekat akan mengumumkan terkait dengan permintaan tersebut.', '""Sudah, besok Senin (hari ini) mungkin akan diputuskan permohonannya (diterima atau ditolak),"" ujar Wakil LPSK, Edwin Partogi saat dikonfirmasi wartawan pada Minggu (12/3/2023).', 'Diketahui, Mario Dandy menganiaya David di area Perumahan Green Permata di Jalan Swadarma Raya Kelurahan Ulujami, Jakarta Selatan pada Senin 20 Februari 2023.', 'Mario Dandy dijerat dengan Pasal 355 KUHP ayat 1 subsider Pasal 354 ayat 1 KUHP subsider Pasal 353 ayat 2 KUHP subsider Pasal 351 ayat 2 KUHP dan atau Pasal 76c juncto Pasal 80 UU PPA dengan ancaman maksimal 12 tahun penjara.', 'Kemudian, tersangka Shane Lukas dijerat Pasal 355 ayat 1 juncto Pasal 56 KUHP subsider Pasal 354 ayat 1 juncto Pasal 56 KUHP subsider Pasal 353 ayat 2 juncto Pasal 56 KUHP subsider Pasal 351 ayat 2 juncto Pasal 56 KUHP dan atau Pasal 76c juncto Pasal 80 UU PPA.', 'Sementara itu, AG yang merupakan pelaku atau anak yang berkonflik dengan hukum dijerat Pasal 76c juncto Pasal 80 UU PPA dan atau Pasal 355 ayat 1 juncto Pasal 56 subsider Pasal 354 ayat 1 Juncto Pasal 56 subsider Pasal 353 ayat 2 Juncto Pasal 56 subsider 351 ayat 2 Juncto Pasal 56 KUHP.', '']",https://www.beritasatu.com/megapolitan/1032546/lpsk-beri-alasan-menolak-permohonan-perlindungan-ag?page=all,BERITASATU,megapolitan,2023-03-14,"['LPSK,', 'AG,', 'Mario', 'Dandy,', 'Perlindungan', 'AG']"
"Harga Ayam di Tangerang Naik Jelang Ramadan, Pedagang Sepi Pembeli","['Tangerang, Beritasatu.com - Mendekati Ramadan , harga daging ayam di Pasar Tradisional Ciledug, Kota Tangerang, merangkak naik dan mendekati Rp 50.000 per kilogram.', '""Pembeli jadi sepi imbas kenaikan harga,"" ujar salah satu pedagang ayam potong di Pasar Ciledug, Kota Tangerang, Ugi Rianto, Selasa (14/3/2023).', 'Ugi menuturkan kenaikan harga daging ayam potong sebesar Rp 3.000. Dia sebelumnya menjual pada konsumen dengan harga Rp 45.000, kini menjadi Rp 48.000/kg.', '""Kenaikan harga daging ayam sudah tiga harian. Permintaan konsumen semakin sedikit, soalnya harga naik,"" tuturnya.', 'Pedagang memprediksi kenaikan harga daging ayam potong akan terus terjadi. Terlebih pada saat memasuki bulan puasa, dan Idulfitri nanti.', '""Biasanya puncak kenaikan harga pas sehari jelang puasa, dan Lebaran. Harga daging ayam potong bisa mencapai Rp 50.000-60.000 per kilogramnya,"" jelasnya.', 'Beda dengan daging ayam. Harga daging sapi di pasar tradisional Ciledug, Kota Tangerang ini justru masih bertahan di angka Rp 140.000 per kilogramnya.', 'Angka ini cenderung stabil, meski sepekan sebelumnya harga daging sapi di pasar tersebut sempat berada di kisaran Rp 135.000 per kilogramnya.', '']",https://www.beritasatu.com/megapolitan/1032534/harga-ayam-di-tangerang-naik-jelang-ramadan-pedagang-sepi-pembeli?page=all,BERITASATU,megapolitan,2023-03-14,"['Harga', 'Ayam,', 'Bahan', 'pokok,', 'Ramadan,', 'Harga', 'Bahan', 'Pokok']"
Maling Motor Todongkan Senjata Api Saat Aksinya Digagalkan Korban,"['Jakarta, Beritasatu.com - Kepergok pemilik kendaraan, komplotan maling todongkan senjata api saat beraksi di Jalan Bina Marga, Kelurahan/Kecamatan Cipayung, Jakarta Timur pada Senin (13/3/2023).', 'Dari rekaman CCTV terlihat dua pelaku mengendarai sepeda motor dan kemudian berhenti ditepi jalan sambil mengamati suasana berhasil membobol motor yang sedang terparkir.', 'Muhammad Fikri, pemilik motor mengatakan kejadian bermula ketika kedua pelaku yang datang berboncengan menaiki satu sepeda motor berupaya menggasak kendaraannya.', 'Salah satu pelaku berperan mengawasi keadaan di sekitar lokasi, sementara rekannya membobol kunci kontak kendaraan Fikri. ""Pas motor sudah menyala dia mau kabur langsung saya hantam. Posisi motor saya waktu itu sudah menyala mesinnya,"" ujar Fikri di Cipayung, Jakarta Timur, Senin (13/3/2023).', 'Mengetahui motornya dibobol,Fikri bersama seorang temannya mengejar dan berhasil membuat pelaku terjungkal dari kendaraan, namun pelaku tetap melakukan perlawanan saat hendak diamankan.', 'Sempat terjadi perkelahian antara pelaku dengan Fikri dan seorang temannya, namun ketika terdesak tiba-tiba pelaku mengeluarkan sepucuk pistol disembunyikan dalam tas. ""Langsung menodongkan beceng (pistol) ke kepala saya. Kalau satu pelaku lainnya saya enggak tahu dia bawa beceng atau enggak,"" ujarnya.', 'Dalam kondisi panik ditodong senjata api, Fikri dan seorang rekannya pun mengurungkan niatnya meringkus pelaku lalu bergegas melarikan diri hingga sempat terjatuh.', 'Nahas ketika melarikan diri itu handphone Fikri yang berada di dalam saku celana terjatuh, pelaku pun sontak mengambil handphone tersebut lalu kabur melarikan diri. ""Jadi handphone saya diambil, kalau motor enggak. Barang pelaku yang tertinggal itu sandal dan kunci duplikat motor. Saya sudah lapor ke pak RT, niatnya juga mau lapor polisi,"" tuturnya.', '']",https://www.beritasatu.com/megapolitan/1032528/maling-motor-todongkan-senjata-api-saat-aksinya-digagalkan-korban?page=all,BERITASATU,megapolitan,2023-03-14,"['Maling', 'Motor,', 'Maling', 'Todongkan', 'Senjata', 'Api,', 'Maling', 'Bersenjata,', 'Maling', 'Motor', 'Bersenjata,', 'Maling', 'Bersenjata', 'Terekam', 'CCTV']"
